sample_id,membership,dataset,model,neg_loss,confidence,neg_entropy,modified_entropy
nonmember_2716,0,credit_default,random_forest,-0.22941316664218903,0.7950000166893005,-0.507256269454956,-0.09405940026044846
nonmember_10914,0,credit_default,random_forest,-1.187443494796753,0.6949999928474426,-0.6150414347648621,-1.6505464315414429
nonmember_9564,0,credit_default,random_forest,-0.2744368314743042,0.7599999904632568,-0.5510799288749695,-0.13172969222068787
nonmember_5795,0,credit_default,random_forest,-0.7339691519737244,0.5199999809265137,-0.69234699010849,-0.763327956199646
nonmember_13326,0,credit_default,random_forest,-0.0998203381896019,0.9049999713897705,-0.3139558434486389,-0.018965864554047585
nonmember_4300,0,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
nonmember_2002,0,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
nonmember_7229,0,credit_default,random_forest,0.0,1.0,-2.7631020735330303e-11,-1.999933577551698e-24
nonmember_10315,0,credit_default,random_forest,-1.5371172428131104,0.7850000262260437,-0.5205063819885254,-2.413274049758911
nonmember_14808,0,credit_default,random_forest,-0.21691299974918365,0.8050000071525574,-0.49339231848716736,-0.08459606766700745
nonmember_12500,0,credit_default,random_forest,-0.3011050820350647,0.7400000095367432,-0.5730569362640381,-0.15657465159893036
nonmember_8427,0,credit_default,random_forest,-2.6592600345611572,0.9300000071525574,-0.25363895297050476,-4.946223735809326
nonmember_5444,0,credit_default,random_forest,-0.035627178847789764,0.9649999737739563,-0.1517144739627838,-0.0024939023423939943
nonmember_11,0,credit_default,random_forest,-0.267879456281662,0.7649999856948853,-0.5452476739883423,-0.12590333819389343
nonmember_13861,0,credit_default,random_forest,-0.31471073627471924,0.7300000190734863,-0.583258867263794,-0.16994380950927734
nonmember_8353,0,credit_default,random_forest,-1.0642108917236328,0.6549999713897705,-0.6442963480949402,-1.3941162824630737
nonmember_2331,0,credit_default,random_forest,-0.1923718899488449,0.824999988079071,-0.4637264311313629,-0.06733015924692154
nonmember_14110,0,credit_default,random_forest,-0.07796154171228409,0.925000011920929,-0.26638445258140564,-0.011694231070578098
nonmember_11620,0,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
nonmember_5786,0,credit_default,random_forest,-0.07796154171228409,0.925000011920929,-0.26638445258140564,-0.011694231070578098
nonmember_10399,0,credit_default,random_forest,-1.6873995065689087,0.8149999976158142,-0.47889113426208496,-2.7504611015319824
nonmember_9030,0,credit_default,random_forest,-0.23572233319282532,0.7900000214576721,-0.5139566659927368,-0.0990033820271492
nonmember_2423,0,credit_default,random_forest,-1.3470736742019653,0.7400000095367432,-0.5730569362640381,-1.993669033050537
nonmember_6999,0,credit_default,random_forest,-0.10536051541566849,0.8999999761581421,-0.3250829875469208,-0.021072102710604668
nonmember_8894,0,credit_default,random_forest,-0.3424903154373169,0.7099999785423279,-0.6021516919136047,-0.19864438474178314
nonmember_1627,0,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
nonmember_14903,0,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
nonmember_9385,0,credit_default,random_forest,-0.5533852577209473,0.574999988079071,-0.6818546056747437,-0.47037744522094727
nonmember_9145,0,credit_default,random_forest,-0.02020270749926567,0.9800000190734863,-0.09803911298513412,-0.0008081083069555461
nonmember_13370,0,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
nonmember_5468,0,credit_default,random_forest,-0.133531391620636,0.875,-0.37677016854286194,-0.033382847905159
nonmember_9394,0,credit_default,random_forest,-0.267879456281662,0.7649999856948853,-0.5452476739883423,-0.12590333819389343
nonmember_8589,0,credit_default,random_forest,-0.07796154171228409,0.925000011920929,-0.26638445258140564,-0.011694231070578098
nonmember_14581,0,credit_default,random_forest,-0.1803235560655594,0.8349999785423279,-0.44786879420280457,-0.059506773948669434
nonmember_5413,0,credit_default,random_forest,-0.3566749393939972,0.699999988079071,-0.6108642816543579,-0.21400496363639832
nonmember_2226,0,credit_default,random_forest,-0.3011050820350647,0.7400000095367432,-0.5730569362640381,-0.15657465159893036
nonmember_3422,0,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
nonmember_126,0,credit_default,random_forest,-0.8324092626571655,0.5649999976158142,-0.6846731901168823,-0.9406224489212036
nonmember_7989,0,credit_default,random_forest,-0.0998203381896019,0.9049999713897705,-0.3139558434486389,-0.018965864554047585
nonmember_3097,0,credit_default,random_forest,-0.7874578833580017,0.5450000166893005,-0.689091682434082,-0.8583290576934814
nonmember_1694,0,credit_default,random_forest,-0.18632957339286804,0.8299999833106995,-0.45588621497154236,-0.0633520558476448
nonmember_1759,0,credit_default,random_forest,-0.12783336639404297,0.8799999952316284,-0.3669250011444092,-0.030680008232593536
nonmember_6705,0,credit_default,random_forest,-0.07796154171228409,0.925000011920929,-0.26638445258140564,-0.011694231070578098
nonmember_12084,0,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
nonmember_9502,0,credit_default,random_forest,-0.3710636794567108,0.6899999976158142,-0.6191006898880005,-0.23005948960781097
nonmember_14815,0,credit_default,random_forest,-1.2378743886947632,0.7099999785423279,-0.6021516919136047,-1.7577816247940063
nonmember_2097,0,credit_default,random_forest,-0.15082289278507233,0.8600000143051147,-0.40496349334716797,-0.042230408638715744
nonmember_3869,0,credit_default,random_forest,-0.133531391620636,0.875,-0.37677016854286194,-0.033382847905159
nonmember_2400,0,credit_default,random_forest,-0.035627178847789764,0.9649999737739563,-0.1517144739627838,-0.0024939023423939943
nonmember_7340,0,credit_default,random_forest,-0.5108256340026855,0.6000000238418579,-0.6730116605758667,-0.40866050124168396
nonmember_8434,0,credit_default,random_forest,-0.21691299974918365,0.8050000071525574,-0.49339231848716736,-0.08459606766700745
nonmember_6901,0,credit_default,random_forest,-0.24846136569976807,0.7799999713897705,-0.5269079804420471,-0.10932299494743347
nonmember_11125,0,credit_default,random_forest,-0.11093156039714813,0.8949999809265137,-0.3359322249889374,-0.023295627906918526
nonmember_2647,0,credit_default,random_forest,-0.16841864585876465,0.8450000286102295,-0.43128493428230286,-0.05220978334546089
nonmember_5734,0,credit_default,random_forest,-0.3011050820350647,0.7400000095367432,-0.5730569362640381,-0.15657465159893036
nonmember_13558,0,credit_default,random_forest,-0.12216763198375702,0.8849999904632568,-0.3568430244922638,-0.02809855528175831
nonmember_1430,0,credit_default,random_forest,-1.272965669631958,0.7200000286102295,-0.5929533243179321,-1.8330705165863037
nonmember_14803,0,credit_default,random_forest,-0.8684931397438049,0.5804166793823242,-0.6801571846008301,-1.0081757307052612
nonmember_10521,0,credit_default,random_forest,-0.7339691519737244,0.5199999809265137,-0.69234699010849,-0.763327956199646
nonmember_9189,0,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
nonmember_14150,0,credit_default,random_forest,-0.08883121609687805,0.9150000214576721,-0.2908143997192383,-0.015101306140422821
nonmember_14131,0,credit_default,random_forest,-0.1984509378671646,0.8199999928474426,-0.47139349579811096,-0.07144233584403992
nonmember_14144,0,credit_default,random_forest,-0.1984509378671646,0.8199999928474426,-0.47139349579811096,-0.07144233584403992
nonmember_1691,0,credit_default,random_forest,-0.10536051541566849,0.8999999761581421,-0.3250829875469208,-0.021072102710604668
nonmember_464,0,credit_default,random_forest,-0.6069694757461548,0.5450000166893005,-0.689091682434082,-0.5523422360420227
nonmember_6088,0,credit_default,random_forest,-0.13926206529140472,0.8700000047683716,-0.3863866925239563,-0.0362081378698349
nonmember_4541,0,credit_default,random_forest,-2.16282320022583,0.8849999904632568,-0.3568430244922638,-3.8281970024108887
nonmember_11661,0,credit_default,random_forest,-0.10536051541566849,0.8999999761581421,-0.3250829875469208,-0.021072102710604668
nonmember_5244,0,credit_default,random_forest,-1.1711829900741577,0.6899999976158142,-0.6191006898880005,-1.6162325143814087
nonmember_3825,0,credit_default,random_forest,-0.025317808613181114,0.9750000238418579,-0.11690685153007507,-0.0012658904306590557
nonmember_9255,0,credit_default,random_forest,-0.0100503358989954,0.9900000095367432,-0.056001532822847366,-0.00020100671099498868
nonmember_3768,0,credit_default,random_forest,-0.11653381586074829,0.8899999856948853,-0.34651532769203186,-0.025637440383434296
nonmember_11559,0,credit_default,random_forest,-2.733367919921875,0.9350000023841858,-0.24050910770893097,-5.111398220062256
nonmember_2468,0,credit_default,random_forest,-0.05129329487681389,0.949999988079071,-0.19851523637771606,-0.005129329394549131
nonmember_2713,0,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
nonmember_4707,0,credit_default,random_forest,-0.1625189334154129,0.8500000238418579,-0.42270907759666443,-0.04875567927956581
nonmember_12918,0,credit_default,random_forest,-0.24846136569976807,0.7799999713897705,-0.5269079804420471,-0.10932299494743347
nonmember_7138,0,credit_default,random_forest,-0.14502577483654022,0.8650000095367432,-0.3957821726799011,-0.0391569584608078
nonmember_2253,0,credit_default,random_forest,-2.079441547393799,0.875,-0.37677016854286194,-3.6390225887298584
nonmember_490,0,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
nonmember_11457,0,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
nonmember_6764,0,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
nonmember_5620,0,credit_default,random_forest,-0.08883121609687805,0.9150000214576721,-0.2908143997192383,-0.015101306140422821
nonmember_13199,0,credit_default,random_forest,-0.17435339093208313,0.8399999737739563,-0.4396698772907257,-0.05579308420419693
nonmember_762,0,credit_default,random_forest,-0.14502577483654022,0.8650000095367432,-0.3957821726799011,-0.0391569584608078
nonmember_13526,0,credit_default,random_forest,-0.23572233319282532,0.7900000214576721,-0.5139566659927368,-0.0990033820271492
nonmember_11103,0,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
nonmember_13709,0,credit_default,random_forest,-0.2548922598361969,0.7749999761581421,-0.533163845539093,-0.11470150947570801
nonmember_10229,0,credit_default,random_forest,-1.1239300966262817,0.675000011920929,-0.6305810213088989,-1.517305612564087
nonmember_11704,0,credit_default,random_forest,-0.133531391620636,0.875,-0.37677016854286194,-0.033382847905159
nonmember_983,0,credit_default,random_forest,-2.525728702545166,0.9200000166893005,-0.2787693738937378,-4.647340774536133
nonmember_2093,0,credit_default,random_forest,-1.56064772605896,0.7900000214576721,-0.5139566659927368,-2.4658234119415283
nonmember_13937,0,credit_default,random_forest,-0.39304259419441223,0.675000011920929,-0.6305810213088989,-0.2554776966571808
nonmember_2610,0,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
nonmember_11562,0,credit_default,random_forest,-0.597836971282959,0.550000011920929,-0.6881388425827026,-0.5380532741546631
nonmember_8334,0,credit_default,random_forest,-1.0356374979019165,0.6449999809265137,-0.6504870057106018,-1.3359723091125488
nonmember_10493,0,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
nonmember_14766,0,credit_default,random_forest,-0.1984509378671646,0.8199999928474426,-0.47139349579811096,-0.07144233584403992
nonmember_5326,0,credit_default,random_forest,-0.14502577483654022,0.8650000095367432,-0.3957821726799011,-0.0391569584608078
nonmember_3623,0,credit_default,random_forest,-0.5276327133178711,0.5899999737739563,-0.6768585443496704,-0.432658851146698
nonmember_14133,0,credit_default,random_forest,-0.06720875203609467,0.9350000023841858,-0.24050910770893097,-0.008737137541174889
nonmember_8472,0,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
nonmember_8344,0,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
nonmember_12062,0,credit_default,random_forest,-0.035627178847789764,0.9649999737739563,-0.1517144739627838,-0.0024939023423939943
nonmember_14600,0,credit_default,random_forest,-1.187443494796753,0.6949999928474426,-0.6150414347648621,-1.6505464315414429
nonmember_6454,0,credit_default,random_forest,-2.16282320022583,0.8849999904632568,-0.3568430244922638,-3.8281970024108887
nonmember_5693,0,credit_default,random_forest,-0.6635884046554565,0.5149999856948853,-0.6926971077919006,-0.6436807513237
nonmember_2535,0,credit_default,random_forest,-0.5025268197059631,0.6050000190734863,-0.6709321737289429,-0.3969962000846863
nonmember_1483,0,credit_default,random_forest,-0.13926206529140472,0.8700000047683716,-0.3863866925239563,-0.0362081378698349
nonmember_3198,0,credit_default,random_forest,-0.1923718899488449,0.824999988079071,-0.4637264311313629,-0.06733015924692154
nonmember_988,0,credit_default,random_forest,-1.8325815200805664,0.8399999737739563,-0.4396698772907257,-3.0787367820739746
nonmember_13499,0,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
nonmember_618,0,credit_default,random_forest,-0.7874578833580017,0.5450000166893005,-0.689091682434082,-0.8583290576934814
nonmember_9407,0,credit_default,random_forest,-0.21691299974918365,0.8050000071525574,-0.49339231848716736,-0.08459606766700745
nonmember_2510,0,credit_default,random_forest,-0.15665380656719208,0.8550000190734863,-0.41393712162971497,-0.04542960599064827
nonmember_9349,0,credit_default,random_forest,-2.207274913787842,0.8899999856948853,-0.34651532769203186,-3.9289493560791016
nonmember_1478,0,credit_default,random_forest,-0.3566749393939972,0.699999988079071,-0.6108642816543579,-0.21400496363639832
nonmember_7393,0,credit_default,random_forest,-0.20456716418266296,0.8149999976158142,-0.47889113426208496,-0.07568985223770142
